,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,0,SZ300782,0.1257950571167244,0.8666666666666667,-0.023139596,0.148934653102137,0.148934653102137,,,2026-04-28,1.0920624,1.1120925
1,1,SZ300274,0.1189704076822518,1.0,-0.0047777295,0.12374813719351278,0.12374813719351278,,,2026-04-28,11.052303,11.223662
2,2,SH688256,0.0965951611023435,0.8666666666666667,0.20000279,-0.103407628395032,0.103407628395032,SH688256,寒武纪,2026-04-28,0.031401284,0.037681628
3,3,SZ300502,0.0867395459278035,0.9333333333333332,-0.020874262,0.1076138077838826,0.1076138077838826,,,2026-04-28,80.135254,81.92616
4,4,SZ002460,0.0573303127017976,0.7333333333333333,0.020483255,0.03684705731544506,0.03684705731544506,,,2026-04-28,4.9540443,5.19861
5,5,SH600066,0.0572101618694085,1.0,-0.014199257,0.07140941876638116,0.07140941876638116,SH600066,宇通客车,2026-04-28,263.63962,270.0979
6,6,SZ300308,0.0563563783175021,0.7333333333333333,0.0147919655,0.04156441283288296,0.04156441283288296,,,2026-04-28,77.4635,80.276344
7,7,SZ000333,0.0448732276670041,1.0,-0.0025948286,0.047468056272655955,0.047468056272655955,,,2026-04-28,1.4497572,1.4646988
8,8,SH601995,0.0434177821704838,0.9333333333333332,-0.005925536,0.049343318326184486,0.049343318326184486,SH601995,中金公司,2026-04-28,0.025666561,0.025884131
9,9,SH601328,0.0421607877448165,0.8,-0.021175206,0.06333599345236654,0.06333599345236654,SH601328,交通银行,2026-04-28,0.2804681,0.27989402
10,10,SH601398,0.0416385203469624,1.0,-0.0026809573,0.044319477664314696,0.044319477664314696,SH601398,工商银行,2026-04-28,4.3280215,4.3511653
11,11,SH605117,0.041614517164234,0.6666666666666666,0.020328522,0.021285995435718373,0.021285995435718373,SH605117,德业股份,2026-04-28,1.9830787,2.0928545
12,12,SH601825,0.0405495634680072,1.0,0.0050632954,0.035486268103627316,0.035486268103627316,SH601825,沪农商行,2026-04-28,0.13719289,0.13827568
13,13,SZ000895,0.0399952293149264,1.0,0.003981948,0.03601328141606165,0.03601328141606165,,,2026-04-28,67.64971,68.65383
14,14,SH600926,0.0399548052086937,1.0,0.0,0.0399548052086937,0.0399548052086937,SH600926,杭州银行,2026-04-28,0.2792115,0.28226033
15,15,SH600309,0.0397286252785121,0.8,-0.008964539,0.04869316385273085,0.04869316385273085,SH600309,万华化学,2026-04-28,166.2582,166.92085
16,16,SH600741,0.0386762974284514,0.7333333333333333,-0.026090682,0.06476697898133836,0.06476697898133836,SH600741,华域汽车,2026-04-28,24.608204,24.685535
17,17,SZ300750,0.0361305505456474,0.8,-0.020229816,0.05636036698241498,0.05636036698241498,,,2026-04-28,1.2906005,1.3036379
18,18,SH603259,0.0360250106987229,0.7333333333333333,-0.014631093,0.05065610324709326,0.05065610324709326,SH603259,药明康德,2026-04-28,0.74456507,0.7434717
19,19,SH601728,0.0353574204455509,0.9333333333333332,-0.0013660789,0.03672349929915808,0.03672349929915808,SH601728,中国电信,2026-04-28,0.23763081,0.2393433
20,20,SH600019,0.0342890237931039,0.8666666666666667,-0.026137948,0.060426971829297745,0.060426971829297745,SH600019,宝钢股份,2026-04-28,2.0488257,2.0555573
21,21,SH601988,0.0340077747224955,1.0,-0.0066845417,0.040692316424766006,0.040692316424766006,SH601988,中国银行,2026-04-28,2.6909537,2.7200656
22,22,SH601658,0.0339387542491634,0.8666666666666667,-0.015691936,0.04963069026524616,0.04963069026524616,SH601658,邮储银行,2026-04-28,0.30318177,0.3019075
23,23,SZ300394,0.0326022653981384,0.6666666666666666,-0.011539936,0.04414220146381223,0.04414220146381223,,,2026-04-28,32.221405,32.616035
24,24,SZ300014,0.0318247909211271,0.8666666666666667,-0.020376265,0.05220105597010781,0.05220105597010781,,,2026-04-28,13.362415,13.411149
25,25,SH600150,0.0292307317153766,0.7333333333333333,0.014549375,0.0146813571349933,0.0146813571349933,SH600150,中国船舶,2026-04-28,9.250387,9.757768
26,26,SZ002463,0.0290444821790926,0.8,0.0058113337,0.023233148522781563,0.023233148522781563,,,2026-04-28,2.618041,2.712654
27,27,SH600030,0.0268301400387552,0.8,-0.003639996,0.03047013609054353,0.03047013609054353,SH600030,中信证券,2026-04-28,47.94411,48.75336
28,28,SH601298,0.0266895746699566,0.8666666666666667,-0.01819688,0.04488645548736993,0.04488645548736993,SH601298,青岛港,2026-04-28,0.36754447,0.36680767
29,29,SH600015,0.0260417180796961,0.8666666666666667,-0.04690641,0.07294812972749273,0.07294812972749273,SH600015,华夏银行,2026-04-28,5.422803,5.349144
30,30,SH601077,0.0258030345378798,0.9333333333333332,-0.009354591,0.035157625907508705,0.035157625907508705,SH601077,渝农商行,2026-04-28,0.17784631,0.17911737
31,31,SZ000807,0.0256119022499581,0.4666666666666667,-0.039861023,0.06547292567601401,0.06547292567601401,,,2026-04-28,48.38828,48.139313
32,32,SZ000001,0.0254736087873657,0.8,-0.0025994182,0.02807302695066526,0.02807302695066526,,,2026-04-28,1.3291625,1.3384056
33,33,SH601059,0.0252743112362025,0.9333333333333332,0.0064668655,0.018807445696651718,0.018807445696651718,SH601059,信达证券,2026-04-28,0.12202995,0.12360811
34,34,SH601127,0.0246827407803107,0.7333333333333333,-0.018822253,0.04350499353070743,0.04350499353070743,SH601127,赛力斯,2026-04-28,1.4272549,1.4252818
35,35,SH601288,0.0241449805282648,0.8666666666666667,-0.003211379,0.027356359579473296,0.027356359579473296,SH601288,农业银行,2026-04-28,4.7917066,4.8299403
36,36,SH601872,0.0236957069654613,0.7333333333333333,-0.0006521344,0.02434784138394885,0.02434784138394885,SH601872,招商轮船,2026-04-28,1.3164045,1.3400995
37,37,SZ002459,0.0225377706850679,0.5333333333333333,0.0109626055,0.011575165208688506,0.011575165208688506,,,2026-04-28,0.059494108,0.060576994
38,38,SZ300251,0.0224684209029202,0.4,0.0068280697,0.01564035121603055,0.01564035121603055,,,2026-04-28,1.9739683,2.0009258
39,39,SZ300476,0.0215790083772148,0.8,-0.016116261,0.03769526985945357,0.03769526985945357,,,2026-04-28,16.048494,16.192148
40,40,SH600482,0.0214030558381813,0.8666666666666667,-0.032624245,0.054027300528122706,0.054027300528122706,SH600482,中国动力,2026-04-28,8.661172,9.206085
41,41,SH600176,0.0211381405405513,0.4666666666666667,-0.03361088,0.054749020915459745,0.054749020915459745,SH600176,中国巨石,2026-04-28,330.5211,330.2451
42,42,SH600919,0.0200265072001444,0.8666666666666667,-0.008914471,0.028940977872751822,0.028940977872751822,SH600919,江苏银行,2026-04-28,0.39121994,0.3917936
43,43,SZ000301,0.0192802853725403,0.4666666666666667,0.0006338358,0.018646449579998794,0.018646449579998794,,,2026-04-28,0.43148494,0.4385384
44,44,SH603799,0.0192023360016822,0.4666666666666667,-0.015826225,0.035028561282443915,0.035028561282443915,SH603799,华友钴业,2026-04-28,9.386403,9.519353
45,45,SH601939,0.0190620835956063,0.8666666666666667,0.014303207,0.004758876198145363,0.004758876198145363,SH601939,建设银行,2026-04-28,0.8369185,0.8531819
46,46,SH601916,0.0184528334559152,0.6,0.002439022,0.016013811391706215,0.016013811391706215,SH601916,浙商银行,2026-04-28,0.22991283,0.2310331
47,47,SH600346,0.0178681335530678,0.3333333333333333,-0.0058355927,0.02370372629980242,0.02370372629980242,SH600346,恒力石化,2026-04-28,8.084807,8.1869335
48,48,SH601998,0.0177900172273023,0.7333333333333333,0.0011594296,0.016630587677131402,0.016630587677131402,SH601998,中信银行,2026-04-28,0.2740173,0.27497888
49,49,SH600016,0.0175353934439014,0.7333333333333333,-0.010637462,0.02817285558303104,0.02817285558303104,SH600016,民生银行,2026-04-28,14.6216755,14.584281
50,50,SZ300759,0.0171616636585254,0.6,-0.014845729,0.032007392532731944,0.032007392532731944,,,2026-04-28,1.3299356,1.353028
51,51,SH600377,0.0167627983389023,0.8,0.006528616,0.010234182387364215,0.010234182387364215,SH600377,宁沪高速,2026-04-28,2.9327705,2.9518645
52,52,SH600011,0.0166153184254225,0.7333333333333333,-0.004308045,0.020923363335853408,0.020923363335853408,SH600011,华能国际,2026-04-28,1.0561314,1.0590669
53,53,SZ000630,0.0165928426305057,0.6666666666666666,-0.028451025,0.04504386811649813,0.04504386811649813,,,2026-04-28,23.600256,23.599525
54,54,SZ002625,0.0164887156099466,0.4666666666666667,0.009012103,0.0074766125291970895,0.0074766125291970895,,,2026-04-28,4.7757936,4.864333
55,55,SH600023,0.0163405896684576,0.6,-0.003496468,0.01983705773562679,0.01983705773562679,SH600023,浙能电力,2026-04-28,0.290155,0.29167682
56,56,SZ002415,0.0158286813964052,0.7333333333333333,0.04251647,-0.026687788559039135,0.026687788559039135,,,2026-04-28,2.941802,3.1133575
57,57,SH600036,0.0157908504013489,0.6,-0.005969763,0.021760613203472924,0.021760613203472924,SH600036,招商银行,2026-04-28,14.238992,14.242811
58,58,SZ000792,0.0148703739853674,0.3333333333333333,-0.005326152,0.020196525833206753,0.020196525833206753,,,2026-04-28,13.127646,13.825305
59,59,SH601360,0.0146007931975838,0.6666666666666666,0.018941045,-0.004340251609850281,0.004340251609850281,SH601360,三六零,2026-04-28,0.40765473,0.42458132
60,60,SZ002466,0.0145334928486398,0.4666666666666667,0.059713483,-0.04517999000811069,0.04517999000811069,,,2026-04-28,0.774604,0.83275163
61,61,SH600660,0.0144897789025955,0.8666666666666667,-0.008923054,0.023412832644050578,0.023412832644050578,SH600660,福耀玻璃,2026-04-28,211.52411,211.84438
62,62,SH601006,0.0143160798905015,0.6666666666666666,-0.023826241,0.0381423213837266,0.0381423213837266,SH601006,大秦铁路,2026-04-28,1.2375878,1.2198726
63,63,SH600900,0.0140591568825439,0.6,0.020492554,-0.0064333968283935995,0.0064333968283935995,SH600900,长江电力,2026-04-28,10.076432,10.320029
64,64,SZ000408,0.0140139198893912,0.3333333333333333,-0.019235313,0.033249232828081385,0.033249232828081385,,,2026-04-28,12.327561,12.515671
65,65,SH603986,0.0138149564778214,0.4666666666666667,0.013275385,0.0005395715748672987,0.0005395715748672987,SH603986,兆易创新,2026-04-28,8.785118,9.129576
66,66,SH601138,0.0138039929612094,0.6,-0.050950587,0.06475457975701629,0.06475457975701629,SH601138,工业富联,2026-04-28,0.23892255,0.23873669
67,67,SZ002594,0.0127828415698651,0.6,-0.022964954,0.035747795946085806,0.035747795946085806,,,2026-04-28,1.6140021,1.614752
68,68,SH603369,0.0125902252105342,0.6666666666666666,-0.012226701,0.024816925993310077,0.024816925993310077,SH603369,今世缘,2026-04-28,0.39705315,0.40220854
69,69,SH601985,0.012341031778752,0.8,0.0,0.012341031778752,0.012341031778752,SH601985,中国核电,2026-04-28,0.5703287,0.5722319
70,70,SH600845,0.0121002209450674,0.7333333333333333,-0.006991625,0.01909184577722072,0.01909184577722072,SH600845,宝信软件,2026-04-28,36.359215,36.66269
71,71,SH601816,0.0120741936812508,0.5333333333333333,-0.0075047016,0.019578895295630682,0.019578895295630682,SH601816,京沪高铁,2026-04-28,0.12547295,0.1256229
72,72,SH688012,0.0117039179587005,0.6666666666666666,0.045963407,-0.034259488604104674,0.034259488604104674,SH688012,中微公司,2026-04-28,0.05541873,0.05838122
73,73,SH600050,0.011654372631307,0.7333333333333333,-0.004778981,0.01643335384010827,0.01643335384010827,SH600050,中国联通,2026-04-28,1.8734032,1.8843672
74,74,SH600025,0.011199775271427,0.8,-0.009306252,0.020506027274143065,0.020506027274143065,SH600025,华能水电,2026-04-28,1.4950459,1.5030413
75,75,SH601456,0.0103072871031826,0.5333333333333333,0.0040160418,0.00629124534750633,0.00629124534750633,SH601456,国联民生,2026-04-28,0.27589548,0.2804165
76,76,SH603195,0.0098385992201689,0.6,0.08489692,-0.07505832289134233,0.07505832289134233,SH603195,公牛集团,2026-04-28,0.06583161,0.07213652
77,77,SZ002475,0.0090717367367455,0.6666666666666666,-0.02389133,0.032963066502065326,0.032963066502065326,,,2026-04-28,51.47329,52.103355
78,78,SH600941,0.0089606080340383,0.7333333333333333,0.00085532665,0.008105281381511445,0.008105281381511445,SH600941,中国移动,2026-04-28,0.04224932,0.042496644
79,79,SH601100,0.0086706575077736,0.3333333333333333,-0.00018668175,0.008857339255210123,0.008857339255210123,SH601100,恒立液压,2026-04-28,2.3683698,2.3931997
80,80,SH601901,0.0085375093370043,0.8,0.003911376,0.004626133337553616,0.004626133337553616,SH601901,方正证券,2026-04-28,0.26236665,0.2677191
81,81,SH600085,0.0084855076297095,0.4666666666666667,0.013872147,-0.005386638976735813,0.005386638976735813,SH600085,同仁堂,2026-04-28,6.755757,6.945657
82,82,SH601607,0.0081551092338906,0.6,0.009414434,-0.0012593251990927982,0.0012593251990927982,SH601607,上海医药,2026-04-28,1.0978241,1.1100647
83,83,SH600600,0.008146613786178,0.5333333333333333,0.0031459332,0.005000680634932883,0.005000680634932883,SH600600,青岛啤酒,2026-04-28,2.7379637,2.7647195
84,84,SH688082,0.0077599867343414,0.4,0.034211755,-0.02645176806454776,0.02645176806454776,SH688082,盛美上海,2026-04-28,0.009138585,0.009628338
85,85,SH603993,0.0077292069997065,0.4,-0.029707193,0.03743640037434029,0.03743640037434029,SH603993,洛阳钼业,2026-04-28,2.8079438,2.7801182
86,86,SH601236,0.0075825426837696,0.6666666666666666,-0.02823013,0.035812673356224435,0.035812673356224435,SH601236,红塔证券,2026-04-28,0.44304034,0.43926468
87,87,SH601012,0.0073783976045992,0.6,-0.0054216385,0.01280003609336873,0.01280003609336873,SH601012,隆基绿能,2026-04-28,16.510277,16.640516
88,88,SH600026,0.007056038582114,0.6,-0.006802678,0.013858716690329332,0.013858716690329332,SH600026,中远海能,2026-04-28,3.952986,3.9555767
89,89,SH600674,0.0069889451353208,0.7333333333333333,-0.003273189,0.010262134203161376,0.010262134203161376,SH600674,川投能源,2026-04-28,68.59088,69.168915
90,90,SH600438,0.0069570917551243,0.2666666666666666,0.0023207664,0.004636325306149691,0.004636325306149691,SH600438,通威股份,2026-04-28,18.6925,19.113642
91,91,SZ002352,0.0062084911014657,0.6666666666666666,0.007057905,-0.0008494140956778551,0.0008494140956778551,,,2026-04-28,0.50347984,0.5094936
92,92,SH601668,0.0061157840058293,0.5333333333333333,0.0017182827,0.004397501306244339,0.004397501306244339,SH601668,中国建筑,2026-04-28,0.6484605,0.65068805
93,93,SH600875,0.0061113989720812,0.5333333333333333,-0.023756862,0.029868260658787744,0.029868260658787744,SH600875,东方电气,2026-04-28,7.938532,8.103703
94,94,SH601818,0.0060679129268215,0.4666666666666667,-0.012213767,0.01828167950168112,0.01828167950168112,SH601818,光大银行,2026-04-28,1.0135225,1.0080147
95,95,SZ002304,0.0059461871805986,0.5333333333333333,-0.011024475,0.01697066227825485,0.01697066227825485,,,2026-04-28,0.16410254,0.16427538
96,96,SH600999,0.0054258809602689,0.3333333333333333,0.003190279,0.0022356019533108923,0.0022356019533108923,SH600999,招商证券,2026-04-28,0.06716275,0.06857708
97,97,SZ300433,0.0052516109565603,0.4666666666666667,-0.0050421357,0.01029374667204492,0.01029374667204492,,,2026-04-28,0.8672664,0.8682614
98,98,SH603019,0.0051195104728764,0.4,0.028093815,-0.022974304376977117,0.022974304376977117,SH603019,中科曙光,2026-04-28,25.951395,26.801085
99,99,SZ003816,0.0049036689760121,0.4666666666666667,0.009433985,-0.0045303157804576265,0.0045303157804576265,,,2026-04-28,0.48007268,0.4859599
100,100,SZ300033,0.0045278709376113,0.4666666666666667,0.0066404343,-0.0021125633275254187,0.0021125633275254187,,,2026-04-28,8.322481,8.769902
101,101,SH600009,0.0042095418114383,0.6666666666666666,-0.0055801272,0.009789669050665594,0.009789669050665594,SH600009,上海机场,2026-04-28,1.2501789,1.2522001
102,102,SZ002074,0.0040744778731565,0.4666666666666667,-0.026748836,0.030823313913653325,0.030823313913653325,,,2026-04-28,3.595967,3.6160166
103,103,SZ300628,0.0039368056973835,0.3333333333333333,-0.007332444,0.011269249888362504,0.011269249888362504,,,2026-04-28,0.9276499,0.9284145
104,104,SH600795,0.0036852308448824,0.6666666666666666,-0.024689972,0.028375203245547684,0.028375203245547684,SH600795,国电电力,2026-04-28,38.20129,38.122795
105,105,SH600515,0.0036096128387479,0.2,0.017211676,-0.013602062805173,0.013602062805173,SH600515,海南机场,2026-04-28,0.22231482,0.22809009
106,106,SH600018,0.003304094036794,0.6,0.013189554,-0.009885460177683538,0.009885460177683538,SH600018,上港集团,2026-04-28,0.98221546,0.99815667
107,107,SH601618,0.0030645316113282,0.4666666666666667,-0.010416687,0.013481218146209792,0.013481218146209792,SH601618,中国中冶,2026-04-28,0.10343126,0.103721656
108,108,SH601868,0.0027733230638376,0.3333333333333333,-0.0066666603,0.00943998337267549,0.00943998337267549,SH601868,中国能建,2026-04-28,0.4175729,0.41640183
109,109,SH600570,0.0025570693619981,0.4666666666666667,0.02486837,-0.022311299740479927,0.022311299740479927,SH600570,恒生电子,2026-04-28,134.24907,140.92621
110,110,SZ001391,0.0023787054236566,0.4,0.0019084215,0.00047028390723814284,0.00047028390723814284,,,2026-04-28,0.06116871,0.06152003
111,111,SH600039,0.0020983063909487,0.3333333333333333,-0.06289661,0.06499491569728415,0.06499491569728415,SH600039,四川路桥,2026-04-28,22.108864,21.983904
112,112,SZ002230,0.0019032360869622,0.4666666666666667,-0.0056168437,0.007520079787371136,0.007520079787371136,,,2026-04-28,9.721928,9.79275
113,113,SH603288,0.0018990713141491,0.5333333333333333,-0.016061246,0.017960317709260185,0.017960317709260185,SH603288,海天味业,2026-04-28,0.68696415,0.6850142
114,114,SH601169,0.0016539517437926,0.4,0.0,0.0016539517437926,0.0016539517437926,SH601169,北京银行,2026-04-28,0.25006434,0.25100797
115,115,SH605499,0.0015907533656337,0.4666666666666667,-0.021559894,0.02315064745056412,0.02315064745056412,SH605499,东鹏饮料,2026-04-28,0.09086047,0.090715155
116,116,SH600905,0.0013859299005183,0.5333333333333333,-0.0023041964,0.0036901262582453506,0.0036901262582453506,SH600905,三峡能源,2026-04-28,0.31482476,0.31490988
117,117,SH601136,0.0010824220468259,0.4,-0.008726001,0.009808422832653537,0.009808422832653537,SH601136,首创证券,2026-04-28,0.17002906,0.17101696
118,118,SZ000651,0.0008576121371922,0.3333333333333333,-0.010377467,0.011235078815811584,0.011235078815811584,,,2026-04-28,503.32645,508.17743
119,119,SH600803,0.0008293771476465,0.5333333333333333,-0.052832365,0.05366174218365724,0.05366174218365724,SH600803,新奥股份,2026-04-28,3.0260122,2.9538386
120,120,SZ000876,0.0006019777356534,0.4666666666666667,0.0011972189,-0.0005952411593050961,0.0005952411593050961,,,2026-04-28,11.059988,11.149896
121,121,SH601186,0.0005820529317491,0.4,-0.0059939623,0.006576015219651932,0.006576015219651932,SH601186,中国铁建,2026-04-28,0.108916186,0.10857287
122,122,SH601390,0.0004433872843622,0.4,-0.030748665,0.03119205261715639,0.03119205261715639,SH601390,中国中铁,2026-04-28,0.16314542,0.16027242
123,123,SZ000661,0.000434705041129,0.6666666666666666,-0.006200671,0.006635376237112887,0.006635376237112887,,,2026-04-28,7.850322,7.8448277
124,124,SZ300347,0.0001118251842921,0.4666666666666667,-0.020928621,0.021040446476406356,0.021040446476406356,,,2026-04-28,3.7177494,3.7316031
125,125,SZ002142,4.675246398017407e-05,0.5333333333333333,-0.010393977,0.010440729629202342,0.010440729629202342,,,2026-04-28,0.4166541,0.41705886
